id,created_at,author_id,in_reply_to_user_id,likert_scale_Q1,likert_scale_Q2,likert_scale_Q3
4069,2025-05-25,3536,,1,1,1
5159,2025-05-25,2388,,4,3,3
4009,2025-05-25,2367,7249,1,1,2
316,2025-05-25,2469,,3,3,3
2108,2025-05-25,6246,,4,3,3
6202,2025-05-25,5352,,3,3,3
6714,2025-05-25,7121,,2,3,2
4615,2025-05-25,2976,,3,3,3
1298,2025-05-25,6751,,1,3,1
6787,2025-05-25,3863,,3,3,3
6258,2025-05-26,5575,,3,3,3
1214,2025-05-26,6805,,3,3,3
6163,2025-05-26,3269,5679,3,3,3
5649,2025-05-26,5986,,3,3,2
3495,2025-05-26,781,,4,3,3
5126,2025-05-26,5919,,4,3,3
6328,2025-05-26,5986,,2,3,2
1768,2025-05-26,6016,,3,3,3
3277,2025-05-26,4948,,3,3,3
3849,2025-05-26,3047,,3,3,3
6060,2025-05-26,6383,,5,3,5
5455,2025-05-26,1440,,4,3,3
2619,2025-05-26,754,848,5,5,5
709,2025-05-26,5809,,3,3,3
719,2025-05-26,1032,,4,3,3
5705,2025-05-26,4869,,5,2,5
3831,2025-05-26,2226,,4,3,3
3865,2025-05-26,1780,,1,3,3
8,2025-05-26,574,,3,3,3
3184,2025-05-26,3517,,4,3,3
1943,2025-05-26,2964,,5,3,5
5097,2025-05-26,6281,,5,5,5
1136,2025-05-26,1581,,3,3,3
1952,2025-05-26,1751,,4,3,3
1353,2025-05-26,5944,2409,5,4,5
3758,2025-05-26,3017,,3,3,3
1129,2025-05-26,1445,,1,3,1
3852,2025-05-26,2985,,4,3,3
6287,2025-05-26,332,,3,3,3
2677,2025-05-26,3895,,5,3,3
5721,2025-05-26,3487,,3,3,3
968,2025-05-26,6055,6856,5,4,5
1239,2025-05-26,4626,,4,3,3
4024,2025-05-26,1361,,3,3,3
4112,2025-05-26,4371,,3,3,3
4219,2025-05-26,4023,,4,3,3
5482,2025-05-26,2810,,3,3,3
2886,2025-05-26,865,,3,3,3
2413,2025-05-26,5033,6992,4,3,5
1099,2025-05-26,2283,,3,3,3
3673,2025-05-26,4338,,3,3,3
4048,2025-05-26,838,,3,3,3
4217,2025-05-26,3369,,3,3,3
3422,2025-05-26,1832,,3,3,3
6798,2025-05-26,5680,,3,3,3
2612,2025-05-26,5220,5183,5,4,5
3944,2025-05-26,6310,,1,3,1
6065,2025-05-26,1505,,3,3,3
3498,2025-05-26,6633,2624,4,4,5
1864,2025-05-26,1643,,3,3,3
5070,2025-05-26,5621,,3,3,3
3792,2025-05-26,2430,,1,3,1
5045,2025-05-26,923,,3,3,3
3744,2025-05-26,4760,,5,3,5
3274,2025-05-26,473,,3,3,3
6082,2025-05-26,3091,,4,3,3
1579,2025-05-26,4007,,3,3,3
2564,2025-05-26,6475,,3,3,3
4610,2025-05-26,6617,,3,3,3
3863,2025-05-26,2070,,3,3,3
3530,2025-05-26,5538,,3,3,3
5467,2025-05-26,3650,,4,5,4
5853,2025-05-26,1586,2331,5,2,2
6833,2025-05-26,1262,,3,3,3
1272,2025-05-26,1588,,3,3,3
2263,2025-05-26,3172,,5,3,5
785,2025-05-26,4070,,4,3,3
5712,2025-05-26,4983,,2,3,3
3467,2025-05-26,5555,,3,3,3
4481,2025-05-26,6433,,3,3,3
3351,2025-05-26,1915,,3,3,3
88,2025-05-26,2270,,3,3,3
6091,2025-05-26,6701,,2,2,2
3175,2025-05-26,4897,,1,3,1
2252,2025-05-26,628,,3,3,3
3349,2025-05-26,6239,,4,3,3
5475,2025-05-26,5885,,4,3,3
4027,2025-05-26,2634,,3,3,3
2134,2025-05-26,5209,,3,3,3
1441,2025-05-26,1540,,3,3,3
4603,2025-05-26,1400,,3,3,4
4509,2025-05-26,2883,,1,1,1
5345,2025-05-26,4984,,3,3,3
4846,2025-05-26,4332,,1,3,1
2956,2025-05-26,1381,,5,3,5
6116,2025-05-26,4491,,3,3,3
4477,2025-05-26,2066,,3,3,5
2931,2025-05-26,3235,1258,4,3,5
6894,2025-05-26,1963,,3,3,3
706,2025-05-26,1626,,3,3,4
5575,2025-05-26,1620,1258,3,3,4
6598,2025-05-26,3803,,3,3,3
1361,2025-05-26,950,,5,2,1
426,2025-05-26,5059,,3,3,3
3960,2025-05-26,1285,,3,3,3
6012,2025-05-26,6951,,3,3,3
2052,2025-05-26,1076,,3,3,3
3234,2025-05-26,4174,,5,5,5
5075,2025-05-26,4131,,5,2,1
5567,2025-05-26,5603,,3,3,3
512,2025-05-26,7126,,3,3,2
6757,2025-05-26,2654,,3,3,3
6906,2025-05-26,6799,,3,3,3
4937,2025-05-26,7139,,3,3,3
1161,2025-05-26,2817,6168,2,3,2
1873,2025-05-26,718,,3,3,5
3609,2025-05-26,2846,,3,3,3
2383,2025-05-26,6714,,5,2,1
6979,2025-05-26,2022,,5,3,4
2969,2025-05-26,1627,,3,3,3
4131,2025-05-26,4867,,3,3,3
3450,2025-05-26,5082,,3,3,3
2270,2025-05-26,4774,,1,3,1
3670,2025-05-26,4394,,5,5,5
4166,2025-05-26,1018,,5,5,5
2286,2025-05-26,1409,,5,2,1
1761,2025-05-26,5002,,1,1,2
6688,2025-05-26,4609,,1,1,1
4912,2025-05-26,777,,5,5,5
3704,2025-05-26,4980,,5,5,5
4172,2025-05-26,6532,3465,3,3,3
2182,2025-05-26,4609,,1,1,1
3887,2025-05-26,5824,4093,2,2,2
2428,2025-05-26,6473,,1,1,1
5258,2025-05-26,2989,6162,5,5,5
5819,2025-05-26,2989,,5,5,5
5217,2025-05-26,5401,,3,3,3
6187,2025-05-26,5105,3665,2,3,4
6627,2025-05-26,1001,,3,3,3
5590,2025-05-26,1229,,1,1,1
2666,2025-05-26,3823,,4,4,5
4624,2025-05-26,163,,5,3,4
2380,2025-05-26,624,,5,5,5
4844,2025-05-26,2412,2913,5,4,5
1625,2025-05-26,4145,,3,3,2
3333,2025-05-26,6828,,3,3,3
6278,2025-05-26,4592,,4,3,2
5291,2025-05-26,1051,,3,3,3
543,2025-05-26,1910,,3,4,3
572,2025-05-26,1123,,1,3,1
4571,2025-05-26,5330,,3,3,4
4342,2025-05-26,2246,,4,3,3
3362,2025-05-26,1208,,4,5,4
3202,2025-05-26,3551,,5,3,4
373,2025-05-26,4080,,3,4,3
2268,2025-05-26,2512,,4,5,4
1675,2025-05-26,255,,2,2,2
4796,2025-05-26,7049,,3,4,3
3121,2025-05-26,4432,,3,4,3
2343,2025-05-26,255,6995,5,1,2
5899,2025-05-26,7140,,5,3,3
4561,2025-05-26,3363,,3,4,3
980,2025-05-26,3383,,4,3,4
2791,2025-05-26,4522,,4,3,3
6289,2025-05-26,2655,6706,3,3,3
2897,2025-05-26,4049,,3,3,4
3002,2025-05-26,733,,3,3,3
1028,2025-05-26,5067,6862,3,3,3
1915,2025-05-26,2496,,3,3,3
1692,2025-05-26,3305,,4,3,3
654,2025-05-26,2696,,1,3,1
213,2025-05-26,3366,3366,3,3,2
6754,2025-05-26,1712,,4,3,5
1291,2025-05-26,1148,,5,3,3
2044,2025-05-26,3120,,1,3,1
3534,2025-05-26,5453,,4,3,2
1817,2025-05-26,1460,,1,3,1
3146,2025-05-26,1796,,3,3,3
827,2025-05-26,664,,3,3,3
2866,2025-05-26,929,,3,2,2
135,2025-05-26,1491,,3,3,5
5832,2025-05-26,4586,,1,3,1
6478,2025-05-26,4015,,5,5,5
2321,2025-05-26,1491,,5,5,5
4352,2025-05-26,1107,2882,3,3,2
587,2025-05-26,7192,,5,3,4
1245,2025-05-26,5443,4376,1,1,1
5145,2025-05-26,2173,,3,2,2
3415,2025-05-26,5461,,3,4,3
3290,2025-05-26,5313,,3,3,3
1757,2025-05-26,4814,5103,1,2,2
711,2025-05-26,3774,,4,3,3
2353,2025-05-26,6249,,3,3,5
6902,2025-05-26,5795,,3,4,3
2551,2025-05-26,5854,,4,3,3
5076,2025-05-26,1900,,3,2,2
3714,2025-05-26,6147,6618,4,3,4
4076,2025-05-26,6575,,5,5,5
1091,2025-05-26,7250,,3,3,2
1657,2025-05-26,7234,,3,4,3
1363,2025-05-26,6081,,1,3,1
3298,2025-05-26,6382,,3,3,3
6786,2025-05-26,3328,,3,3,3
4627,2025-05-26,1500,,1,3,1
6964,2025-05-26,3420,,3,2,2
1201,2025-05-26,573,,4,4,4
3541,2025-05-26,3552,,3,2,2
2903,2025-05-26,5780,,4,3,3
6746,2025-05-26,747,,3,3,3
1213,2025-05-26,2642,,3,3,3
3331,2025-05-26,4149,,3,3,3
2381,2025-05-26,305,,3,3,3
2239,2025-05-26,3685,,3,3,3
786,2025-05-26,5932,,4,3,3
5337,2025-05-26,2752,,5,3,5
2708,2025-05-26,3024,,3,3,3
3855,2025-05-26,6911,,5,3,5
5490,2025-05-26,5075,,5,3,3
3174,2025-05-26,6099,,3,3,3
757,2025-05-26,1404,6092,5,3,4
801,2025-05-26,663,,5,5,5
5118,2025-05-26,5075,,3,3,3
5841,2025-05-26,2116,6600,5,2,2
4570,2025-05-26,389,,3,4,3
2598,2025-05-26,1848,,3,3,3
4134,2025-05-26,6670,,3,3,2
3456,2025-05-26,6477,,4,3,2
3928,2025-05-26,6900,,3,3,3
2853,2025-05-26,2739,,1,1,1
3522,2025-05-26,4936,5571,4,3,4
3131,2025-05-26,1776,1165,4,4,4
1871,2025-05-26,1270,3442,4,4,5
5672,2025-05-26,2587,,1,3,1
1446,2025-05-26,186,,5,4,5
4023,2025-05-26,3572,,3,3,3
1674,2025-05-26,7134,,3,3,3
6608,2025-05-26,2950,4253,5,4,5
863,2025-05-26,4132,,1,3,1
1523,2025-05-26,3145,,3,3,3
6404,2025-05-26,4096,,3,3,2
6373,2025-05-26,5266,,5,4,5
3031,2025-05-26,7123,491,2,2,2
5304,2025-05-26,423,,3,3,3
4984,2025-05-26,2599,,5,4,5
4945,2025-05-26,5096,,4,4,4
2917,2025-05-26,5912,,3,3,3
1246,2025-05-26,2057,,3,3,3
4312,2025-05-26,4615,,3,3,3
3641,2025-05-26,2760,,3,3,2
3996,2025-05-26,681,,5,3,5
5339,2025-05-26,1169,,3,3,3
6635,2025-05-26,1705,,3,3,3
5221,2025-05-26,3422,,2,3,2
4816,2025-05-26,6311,2574,4,3,4
1770,2025-05-26,6143,,3,3,3
5631,2025-05-26,1388,,3,3,3
6625,2025-05-26,790,,3,3,3
5682,2025-05-26,7251,,4,5,4
6452,2025-05-26,656,,3,3,1
2255,2025-05-26,6615,,4,3,3
5917,2025-05-26,1711,,3,3,3
4050,2025-05-26,1422,,1,1,1
1827,2025-05-26,5154,,3,3,3
6277,2025-05-26,2928,,5,4,5
859,2025-05-26,4018,,1,1,1
4355,2025-05-26,3498,,1,3,1
3444,2025-05-26,685,,3,3,3
6950,2025-05-26,3375,,1,3,3
6136,2025-05-26,1085,,3,3,3
5067,2025-05-26,4999,599,3,3,2
6371,2025-05-26,136,,3,3,3
3684,2025-05-26,533,,3,3,3
5197,2025-05-26,4885,1073,5,2,2
204,2025-05-26,4312,,5,3,3
1696,2025-05-26,3490,,3,1,2
1255,2025-05-26,3503,,3,3,3
2647,2025-05-26,5910,,3,3,3
1812,2025-05-26,3490,6682,5,3,3
6948,2025-05-26,5739,,5,5,5
6508,2025-05-26,5018,,3,3,3
1958,2025-05-26,6754,,5,4,5
3252,2025-05-26,2477,,4,4,4
696,2025-05-26,7207,,3,3,3
2770,2025-05-26,6853,,5,5,5
6446,2025-05-26,717,,5,4,5
1015,2025-05-26,4569,,3,3,3
2430,2025-05-26,1100,,3,3,3
4437,2025-05-26,5512,,3,3,3
1323,2025-05-26,5124,,3,3,3
2818,2025-05-26,6146,,3,3,3
1059,2025-05-26,3556,,3,3,3
1300,2025-05-26,2775,,5,5,5
479,2025-05-26,2980,,3,3,3
257,2025-05-26,2885,,4,4,4
3076,2025-05-26,3936,,3,3,2
556,2025-05-26,2820,,4,4,4
315,2025-05-26,6684,,3,3,3
5871,2025-05-26,4902,,3,3,3
1390,2025-05-26,4418,,1,2,1
1117,2025-05-26,3719,,3,3,4
3839,2025-05-26,4791,,3,3,3
383,2025-05-26,3570,,1,3,1
5466,2025-05-26,1396,,5,3,3
5550,2025-05-26,3822,,3,3,3
3961,2025-05-26,1401,,3,3,4
2750,2025-05-26,6698,,3,2,3
5505,2025-05-26,4621,,5,4,5
2723,2025-05-26,2621,,3,2,2
1074,2025-05-26,7039,,3,3,3
1559,2025-05-26,3978,,3,3,3
3145,2025-05-26,18,,3,3,3
3483,2025-05-26,5047,,3,3,3
2148,2025-05-26,2036,1258,4,3,5
6333,2025-05-26,6721,,3,3,3
2720,2025-05-26,4335,,3,3,3
4936,2025-05-26,7100,,1,3,1
5196,2025-05-26,3162,,3,3,3
2699,2025-05-26,2959,,3,2,2
2652,2025-05-26,1077,,5,4,5
6907,2025-05-26,3971,,3,3,3
3773,2025-05-26,1180,,5,3,3
1265,2025-05-26,5602,,2,2,2
6259,2025-05-26,638,,3,3,3
624,2025-05-26,1721,,2,2,2
4859,2025-05-26,1778,,5,4,5
3363,2025-05-26,6768,7249,1,2,2
6298,2025-05-26,1880,,3,3,3
4332,2025-05-26,3783,,5,3,4
6213,2025-05-26,4458,,3,3,3
5421,2025-05-26,3275,,5,4,5
2712,2025-05-26,6886,,5,4,5
1887,2025-05-26,1875,,3,3,3
2168,2025-05-26,5898,,1,1,1
1653,2025-05-26,3624,,1,3,1
4537,2025-05-26,890,,5,3,5
2644,2025-05-26,4973,,3,3,5
2510,2025-05-26,3026,,1,1,1
4137,2025-05-26,4105,2840,3,3,4
1691,2025-05-26,1618,,1,1,1
6653,2025-05-26,5340,,1,3,3
2126,2025-05-26,5819,,4,4,4
119,2025-05-26,5404,,3,3,3
3165,2025-05-26,560,,3,3,3
5366,2025-05-26,287,5259,2,3,2
6281,2025-05-26,3082,,5,4,5
5752,2025-05-26,4577,,3,3,3
2536,2025-05-26,5610,,3,3,3
3180,2025-05-26,2638,,5,4,5
6832,2025-05-26,4208,,3,3,3
346,2025-05-26,613,,5,4,5
849,2025-05-26,4433,,1,3,1
4830,2025-05-26,1806,,3,3,3
2180,2025-05-26,4518,,3,3,3
494,2025-05-26,3647,,5,4,5
3304,2025-05-26,194,,3,3,3
971,2025-05-26,1930,,5,4,5
3756,2025-05-26,3156,,5,4,5
2991,2025-05-26,934,,5,3,4
5822,2025-05-26,1621,4391,3,3,2
469,2025-05-26,6025,,3,3,3
3739,2025-05-26,1261,288,5,4,5
4752,2025-05-26,4648,2724,4,3,4
4949,2025-05-26,452,,3,3,3
5888,2025-05-26,4945,,3,3,3
1253,2025-05-26,5775,,4,3,3
2405,2025-05-26,3256,,4,3,3
2257,2025-05-26,4839,,3,3,3
923,2025-05-26,3786,1233,3,3,2
154,2025-05-26,4723,,4,3,3
5577,2025-05-26,5973,,3,3,3
1206,2025-05-26,4395,,3,3,3
2681,2025-05-26,5698,,3,3,3
1386,2025-05-26,4194,,3,3,3
437,2025-05-26,6596,,5,4,5
567,2025-05-26,4350,,3,3,3
548,2025-05-26,6608,,3,3,2
5479,2025-05-26,4198,,5,3,4
453,2025-05-26,2310,,3,3,3
4814,2025-05-26,2536,604,2,3,2
3575,2025-05-26,3601,,1,3,1
5926,2025-05-26,3202,,3,3,3
4756,2025-05-26,1804,,3,3,3
1739,2025-05-26,3739,,3,3,3
5283,2025-05-26,997,,5,5,5
4538,2025-05-26,662,,1,1,1
1359,2025-05-26,86,,3,3,3
4207,2025-05-26,732,,3,3,4
6692,2025-05-26,5720,,3,3,3
6801,2025-05-26,85,,3,3,3
2366,2025-05-26,6679,,1,3,1
457,2025-05-26,2643,,5,4,5
5770,2025-05-26,4390,,5,3,4
4116,2025-05-26,3630,,1,3,1
164,2025-05-26,2902,,4,3,2
6340,2025-05-26,2873,,3,3,3
2049,2025-05-26,7009,,5,4,5
5809,2025-05-26,118,,3,3,3
4783,2025-05-26,479,,5,4,5
5988,2025-05-26,921,,3,3,3
5646,2025-05-26,2997,,5,3,3
255,2025-05-26,1821,,5,4,5
6509,2025-05-26,4003,,3,3,3
4013,2025-05-26,6149,,1,3,1
2031,2025-05-26,7146,,5,4,5
2228,2025-05-26,6576,,3,3,3
2981,2025-05-26,6002,,5,4,5
2977,2025-05-26,6133,,4,5,4
1707,2025-05-26,5112,,5,4,5
6003,2025-05-26,910,,3,3,3
4096,2025-05-26,2777,,4,4,5
4731,2025-05-26,6020,,3,3,3
4827,2025-05-26,3620,,3,3,3
721,2025-05-26,5010,,3,3,3
5311,2025-05-26,4474,,3,3,3
6044,2025-05-26,2464,,5,4,5
412,2025-05-26,2452,,3,3,3
3545,2025-05-26,6657,,3,3,3
5845,2025-05-26,219,,3,3,3
2599,2025-05-26,4601,4517,2,3,4
2281,2025-05-26,1040,,3,3,3
6218,2025-05-26,6826,,5,3,5
5049,2025-05-26,6859,,5,4,5
6919,2025-05-26,1786,,3,3,3
5860,2025-05-26,7082,,1,3,1
2717,2025-05-26,2176,,5,4,5
2965,2025-05-26,5846,,3,3,3
252,2025-05-26,2451,,2,1,2
4662,2025-05-26,4655,,3,3,3
3154,2025-05-26,4805,,3,3,1
1698,2025-05-26,3424,,5,4,5
4582,2025-05-26,3662,,5,4,5
2013,2025-05-26,328,,3,3,3
2613,2025-05-26,1430,,5,3,5
2819,2025-05-26,1488,,1,3,3
3768,2025-05-26,3871,,5,4,5
2538,2025-05-26,6355,,3,3,5
2638,2025-05-26,1594,,3,3,3
4917,2025-05-26,793,,3,3,4
357,2025-05-26,4337,,3,3,3
4197,2025-05-26,575,,3,3,3
3291,2025-05-26,2333,,3,3,3
885,2025-05-26,3829,,2,3,2
3966,2025-05-26,3575,,3,3,3
3729,2025-05-26,5277,,4,3,2
4045,2025-05-26,4248,,3,3,3
4800,2025-05-26,489,,3,3,3
3465,2025-05-26,4086,3477,5,3,5
1237,2025-05-26,2691,,3,3,3
4717,2025-05-26,5245,,3,3,3
4054,2025-05-26,956,,3,3,3
6650,2025-05-26,3854,,3,3,3
2305,2025-05-26,4933,,3,3,3
4094,2025-05-26,3267,,5,4,5
915,2025-05-26,3361,,3,3,3
3885,2025-05-26,6558,,5,4,5
6742,2025-05-26,4262,,3,3,3
1423,2025-05-26,2667,,3,3,3
5839,2025-05-26,6926,,5,5,5
6067,2025-05-26,4998,,3,3,3
6483,2025-05-26,1906,,1,1,1
5703,2025-05-26,7035,,3,3,3
3311,2025-05-26,6202,,3,3,3
2627,2025-05-26,2848,,5,3,4
5523,2025-05-26,4043,,3,3,3
818,2025-05-26,2907,,5,5,5
6501,2025-05-26,5000,,3,3,3
6037,2025-05-26,6727,,5,4,5
4822,2025-05-26,1787,,3,3,3
1297,2025-05-26,1143,,3,3,3
732,2025-05-26,6757,1417,5,5,5
6896,2025-05-26,2746,,3,3,3
317,2025-05-26,1000,,3,3,3
6831,2025-05-26,6128,2219,5,2,2
4657,2025-05-26,2146,,5,3,3
2597,2025-05-26,4802,,5,3,3
6378,2025-05-26,2756,,3,3,3
2488,2025-05-26,4135,,3,3,3
5764,2025-05-26,4214,,3,3,3
2878,2025-05-26,4975,,3,3,3
5965,2025-05-26,5144,,3,3,3
853,2025-05-26,2161,,3,3,3
6375,2025-05-26,1595,,3,3,3
2753,2025-05-26,1969,,5,4,5
552,2025-05-26,2595,,5,4,5
4621,2025-05-26,6189,,5,3,4
3568,2025-05-26,789,,5,4,5
3336,2025-05-26,3990,,3,3,3
4297,2025-05-26,5145,,3,3,3
5981,2025-05-26,3911,,3,3,3
593,2025-05-26,4971,,1,3,1
3330,2025-05-26,1095,,3,3,3
6192,2025-05-26,3456,,3,3,3
404,2025-05-26,1590,,3,3,3
6900,2025-05-26,2438,,5,4,5
4502,2025-05-26,4617,,3,3,3
6669,2025-05-26,5522,,3,3,3
5055,2025-05-26,3801,,3,3,3
702,2025-05-26,5172,,5,3,5
1878,2025-05-26,1844,,5,3,4
2433,2025-05-26,6817,,3,3,3
4976,2025-05-26,3590,,3,3,3
3948,2025-05-26,3239,,3,3,3
4319,2025-05-26,6518,,3,3,3
6645,2025-05-26,4229,,3,3,3
6682,2025-05-26,5978,6965,5,3,5
513,2025-05-26,4139,,3,3,3
1428,2025-05-26,866,,3,3,3
3433,2025-05-26,3470,,3,3,3
4832,2025-05-26,7199,,5,4,5
2146,2025-05-26,5262,,3,3,3
5250,2025-05-26,1103,,3,3,3
3539,2025-05-26,3332,,5,4,5
4699,2025-05-26,5370,,3,3,3
1903,2025-05-26,5877,,3,3,3
3904,2025-05-26,5098,,3,3,3
3183,2025-05-26,5570,,3,3,3
515,2025-05-26,803,,3,3,3
3065,2025-05-26,1307,,3,3,3
5224,2025-05-26,4827,,3,3,3
2082,2025-05-26,2141,,3,3,3
843,2025-05-26,4531,,3,3,3
4860,2025-05-26,2766,,3,3,3
1852,2025-05-26,4571,,5,4,5
253,2025-05-26,2493,,3,3,3
770,2025-05-26,1391,4924,5,4,5
2780,2025-05-26,3059,,5,4,5
485,2025-05-26,5219,,3,3,3
3406,2025-05-26,74,,3,3,3
3848,2025-05-26,2849,,3,3,3
1820,2025-05-26,526,,3,3,3
2038,2025-05-26,4196,,1,3,1
4258,2025-05-26,379,,3,3,3
5440,2025-05-26,6368,,5,4,5
2558,2025-05-26,2372,,3,3,3
6652,2025-05-26,2346,,3,3,3
166,2025-05-26,6179,,3,3,3
2363,2025-05-26,3128,,3,3,3
427,2025-05-26,2233,,3,3,3
1005,2025-05-26,440,,3,3,3
3091,2025-05-26,4561,,3,3,3
6304,2025-05-26,3693,,3,3,3
6035,2025-05-26,6758,,3,3,3
2480,2025-05-26,1805,,3,3,3
2825,2025-05-26,4321,,5,4,5
2119,2025-05-26,776,,3,3,3
1128,2025-05-26,2032,,3,3,3
4142,2025-05-26,4010,,4,3,4
2649,2025-05-26,340,,3,3,3
5615,2025-05-26,3451,,3,3,3
6795,2025-05-26,4271,,3,3,3
5912,2025-05-26,4099,,5,3,4
5807,2025-05-26,1891,,3,3,3
3460,2025-05-26,6157,,3,3,3
448,2025-05-26,1718,,3,3,3
5645,2025-05-26,2935,,3,3,3
5623,2025-05-26,3577,4795,1,1,1
2418,2025-05-26,6028,,5,5,5
829,2025-05-26,1539,,3,3,3
5363,2025-05-26,301,,3,3,3
1036,2025-05-26,1316,,3,3,3
4201,2025-05-26,7214,,5,3,5
5805,2025-05-26,3142,,3,3,3
6541,2025-05-26,3941,,3,3,3
35,2025-05-26,6053,,1,3,3
3368,2025-05-26,678,,3,3,3
3466,2025-05-26,66,,3,3,3
2125,2025-05-26,5375,,3,3,3
1121,2025-05-26,665,,3,3,3
3737,2025-05-26,2832,,3,3,5
5890,2025-05-26,1754,1521,4,3,1
1980,2025-05-26,6929,,3,3,3
4916,2025-05-26,5521,6644,5,5,1
6006,2025-05-26,1862,,3,3,3
3795,2025-05-26,2373,,5,4,5
2867,2025-05-26,223,,3,3,3
3462,2025-05-26,1142,,3,3,3
2664,2025-05-26,4290,,3,3,3
2979,2025-05-26,6897,,3,3,3
3532,2025-05-26,1961,,3,3,3
1376,2025-05-26,2541,,3,3,3
5437,2025-05-26,5563,,5,4,5
1081,2025-05-26,2934,,3,3,3
1562,2025-05-26,3843,,3,3,3
4418,2025-05-26,3403,,3,3,3
963,2025-05-26,5959,,3,3,3
3643,2025-05-26,5135,,5,5,5
4685,2025-05-26,851,,5,5,5
4527,2025-05-26,6305,,3,3,3
2002,2025-05-26,2931,,3,3,3
2516,2025-05-26,1446,3477,5,3,5
3893,2025-05-26,811,,5,4,5
2244,2025-05-26,1546,,3,3,3
6735,2025-05-26,6849,,5,5,5
4399,2025-05-27,5557,,3,3,3
6808,2025-05-27,6336,,3,3,3
5560,2025-05-27,400,,3,3,3
2984,2025-05-27,3226,,3,3,3
2123,2025-05-27,3558,,3,3,3
4114,2025-05-27,5128,,3,3,3
5608,2025-05-27,813,,1,2,1
5017,2025-05-27,1646,,3,3,3
2127,2025-05-27,2850,,3,3,3
2001,2025-05-27,1321,1321,4,3,5
3595,2025-05-27,5975,,3,3,3
5632,2025-05-27,2426,,3,3,3
274,2025-05-27,2601,,3,3,3
1326,2025-05-27,742,,3,3,3
782,2025-05-27,610,,3,3,3
3875,2025-05-27,5928,,3,3,3
6307,2025-05-27,3425,,5,4,5
2473,2025-05-27,655,,3,3,3
6440,2025-05-27,4962,,3,3,3
4575,2025-05-27,3264,,4,4,4
4484,2025-05-27,4090,,5,4,5
6101,2025-05-27,343,,3,3,3
4754,2025-05-27,458,,1,3,1
6971,2025-05-27,6842,,3,3,3
2623,2025-05-27,2178,,3,3,3
5208,2025-05-27,3993,,3,3,3
722,2025-05-27,2992,,3,3,3
3722,2025-05-27,1506,,3,3,3
2060,2025-05-27,3438,,3,3,3
1417,2025-05-27,3218,,5,5,5
6636,2025-05-27,5286,,3,3,3
957,2025-05-27,1654,,3,3,3
5086,2025-05-27,2279,,3,3,3
5880,2025-05-27,3555,,5,5,5
4513,2025-05-27,1291,,3,3,3
2199,2025-05-27,3686,,3,3,3
5904,2025-05-27,2553,,3,3,3
2514,2025-05-27,218,,3,3,3
1199,2025-05-27,1328,,5,4,5
6254,2025-05-27,1093,,3,3,3
6412,2025-05-27,103,,3,3,3
1818,2025-05-27,3194,,3,3,4
3926,2025-05-27,1610,,3,3,3
3654,2025-05-27,605,,5,4,5
5226,2025-05-27,93,,5,4,5
2162,2025-05-27,3769,,3,3,3
2591,2025-05-27,5403,,3,3,3
1511,2025-05-27,832,,3,3,3
5094,2025-05-27,4247,4892,5,4,5
730,2025-05-27,6209,,3,3,3
6137,2025-05-27,6289,,3,3,3
1126,2025-05-27,6385,,3,3,4
3008,2025-05-27,403,,3,3,3
6863,2025-05-27,5930,,5,4,5
5442,2025-05-27,3387,,1,3,1
2807,2025-05-27,4696,,3,3,3
2240,2025-05-27,4681,,3,3,3
148,2025-05-27,3589,,3,3,3
4124,2025-05-27,2436,,3,3,3
4341,2025-05-27,1890,,3,3,3
1287,2025-05-27,6074,,5,4,5
6252,2025-05-27,738,,3,3,3
2463,2025-05-27,4460,,3,3,3
5220,2025-05-27,4712,,3,3,3
1743,2025-05-27,1282,,3,3,3
4794,2025-05-27,506,,5,5,5
6693,2025-05-27,1249,,3,3,3
2130,2025-05-27,4771,,5,4,5
6851,2025-05-27,1408,,4,3,3
842,2025-05-27,3588,,5,4,5
1250,2025-05-27,6637,,5,5,5
6552,2025-05-27,275,,5,4,5
3521,2025-05-27,5934,,3,3,3
6215,2025-05-27,2416,,3,3,3
1775,2025-05-27,798,,3,3,3
2607,2025-05-27,5647,,5,4,5
3263,2025-05-27,4826,7072,3,3,2
3859,2025-05-27,5193,,3,3,3
105,2025-05-27,2446,,3,3,3
302,2025-05-27,2421,,3,3,3
5195,2025-05-27,3992,,3,3,3
5685,2025-05-27,2572,,3,3,2
2885,2025-05-27,5940,,3,3,3
3238,2025-05-27,7133,,3,3,4
3742,2025-05-27,633,,1,3,3
1143,2025-05-27,7040,,5,2,2
1171,2025-05-27,485,,4,4,4
2216,2025-05-27,3127,,4,3,3
2650,2025-05-27,3211,,5,4,5
585,2025-05-27,300,,3,3,3
5084,2025-05-27,5781,,3,3,3
931,2025-05-27,3806,,3,3,3
3953,2025-05-27,7106,,3,3,3
6928,2025-05-27,720,,5,4,5
5371,2025-05-27,3738,,3,3,3
6893,2025-05-27,1333,,3,3,3
1571,2025-05-27,6275,,3,3,3
972,2025-05-27,6100,,3,3,3
5855,2025-05-27,6733,3603,5,3,5
4427,2025-05-27,3333,,4,3,3
3548,2025-05-27,2690,,5,3,4
1898,2025-05-27,3613,,3,3,3
3255,2025-05-27,4977,,3,3,3
5727,2025-05-27,4968,,3,3,5
4107,2025-05-27,5710,,5,3,4
3134,2025-05-27,1349,,3,3,3
3380,2025-05-27,1038,,3,3,3
