id,created_at,author_id,in_reply_to_user_id,likert_scale_Q1,likert_scale_Q2,likert_scale_Q3
1128,2024-11-11,2858,,3,4,1
3637,2024-11-11,1022,,3,3,3
1606,2024-11-11,3309,,5,5,1
2854,2024-11-11,3592,,5,5,1
2415,2024-11-11,1394,,4,5,1
3923,2024-11-11,3203,,5,5,1
2826,2024-11-11,400,,5,5,1
2054,2024-11-11,1715,,5,5,1
354,2024-11-11,544,,1,1,5
3300,2024-11-11,615,,5,5,1
1274,2024-11-11,1209,,5,5,1
2757,2024-11-11,3151,,5,5,1
2605,2024-11-11,1501,,5,5,1
3706,2024-11-11,3151,,5,5,1
792,2024-11-11,2575,,1,1,5
3493,2024-11-11,201,,3,4,3
1239,2024-11-11,765,,5,5,1
2778,2024-11-11,510,,3,4,3
3041,2024-11-11,2066,,5,5,1
2025,2024-11-11,3474,,3,4,3
1592,2024-11-11,3724,,4,5,1
4295,2024-11-11,1601,,5,5,1
3152,2024-11-11,2122,,4,4,2
872,2024-11-11,1698,,3,3,3
2609,2024-11-11,2939,,5,5,1
3878,2024-11-11,3011,,3,4,3
4058,2024-11-11,3724,,4,4,1
750,2024-11-11,163,,5,5,1
2531,2024-11-11,518,,1,1,5
4012,2024-11-11,2773,,5,5,1
2240,2024-11-11,1812,,5,5,1
807,2024-11-11,632,,5,5,1
3628,2024-11-11,1135,,1,1,5
2647,2024-11-11,399,,3,4,3
4411,2024-11-11,2400,,5,5,1
4567,2024-11-11,3432,,5,5,1
3209,2024-11-11,2748,,5,5,1
4059,2024-11-11,2211,,2,1,4
412,2024-11-11,25,,4,4,1
3387,2024-11-11,521,,3,3,3
1827,2024-11-11,3095,,3,4,1
92,2024-11-11,1083,,4,4,1
103,2024-11-11,1332,,5,5,1
2063,2024-11-11,2181,,5,5,1
1150,2024-11-11,3252,,3,4,3
4353,2024-11-11,265,,5,5,1
1851,2024-11-11,2512,,5,5,1
4162,2024-11-11,328,,5,5,1
3416,2024-11-11,435,3569,1,1,4
562,2024-11-11,2767,,4,5,1
396,2024-11-11,2898,,5,5,1
3107,2024-11-11,3630,,4,5,1
1469,2024-11-11,147,,5,5,1
2781,2024-11-11,3537,,3,3,3
2064,2024-11-11,2546,,5,5,1
4668,2024-11-11,2293,,1,1,5
1434,2024-11-11,2564,,5,5,1
2874,2024-11-11,1385,,5,5,1
4158,2024-11-11,1019,,5,5,1
1522,2024-11-11,2294,,3,4,3
1259,2024-11-11,2221,,4,4,1
4244,2024-11-11,99,,1,1,5
4548,2024-11-11,471,,4,4,1
1993,2024-11-11,892,,4,4,1
498,2024-11-11,1596,,5,5,1
1608,2024-11-11,2789,,5,5,1
3536,2024-11-11,3730,,3,3,3
1407,2024-11-11,3183,,5,5,1
3683,2024-11-11,2242,,3,4,3
4340,2024-11-11,1707,,5,5,1
251,2024-11-11,380,,5,5,1
3295,2024-11-11,931,,5,5,1
3900,2024-11-11,912,,5,5,1
436,2024-11-11,2451,,5,5,1
1545,2024-11-11,3703,,4,5,1
3127,2024-11-11,2888,,3,3,3
1617,2024-11-11,674,,3,4,3
3477,2024-11-11,2105,,5,5,1
2211,2024-11-11,3238,,5,5,1
1097,2024-11-11,2655,,5,5,1
3770,2024-11-11,1876,,5,5,1
3747,2024-11-11,674,,5,5,1
3381,2024-11-11,3471,,3,3,1
3145,2024-11-11,1235,,1,1,1
4639,2024-11-11,3408,,5,5,1
2345,2024-11-11,3257,,5,5,1
977,2024-11-11,2596,,5,5,1
4386,2024-11-11,3497,,5,5,1
1480,2024-11-11,2787,,5,5,1
3564,2024-11-11,3402,,5,5,1
928,2024-11-11,2106,,5,5,1
123,2024-11-11,2460,,5,5,1
4273,2024-11-11,317,,5,5,1
1279,2024-11-11,1611,,5,5,1
2258,2024-11-11,1437,,5,5,1
3524,2024-11-11,855,,3,3,3
1657,2024-11-11,1111,,3,4,1
2234,2024-11-11,3558,,5,5,1
4430,2024-11-11,3716,,3,3,3
27,2024-11-11,1905,,4,4,1
494,2024-11-11,1944,,5,5,1
2484,2024-11-11,2206,,4,4,1
655,2024-11-11,285,,5,5,1
76,2024-11-11,1310,,4,4,1
3096,2024-11-11,1182,,4,5,1
3329,2024-11-11,3616,,5,5,1
3676,2024-11-11,922,,5,5,1
3914,2024-11-11,581,,5,5,1
3608,2024-11-11,696,,5,5,1
4626,2024-11-11,1893,,5,5,1
4401,2024-11-11,94,,5,5,1
634,2024-11-11,3616,,5,5,1
2703,2024-11-11,1309,,3,4,3
3876,2024-11-11,1976,,5,5,1
1122,2024-11-11,2914,,5,5,1
1832,2024-11-11,1493,,4,5,1
979,2024-11-11,663,,5,5,1
1202,2024-11-11,1507,,3,3,3
2308,2024-11-11,1295,,5,5,1
1712,2024-11-11,3616,,5,5,1
1160,2024-11-11,1148,,5,5,1
4520,2024-11-11,1497,335,4,4,1
1319,2024-11-11,972,,1,1,5
4109,2024-11-11,2551,,3,1,1
2499,2024-11-11,2024,,5,5,1
1777,2024-11-11,1817,,2,2,4
2049,2024-11-11,8,,5,5,1
3223,2024-11-11,1985,,4,5,1
1940,2024-11-11,878,,3,3,3
1268,2024-11-11,1904,,5,5,1
4488,2024-11-11,2167,,3,4,3
3076,2024-11-11,854,,5,5,1
2312,2024-11-11,421,,5,3,1
936,2024-11-11,3194,,5,5,1
46,2024-11-11,1273,,3,3,3
1882,2024-11-11,2167,,5,5,1
3913,2024-11-11,631,,5,5,1
818,2024-11-11,2167,,4,4,1
339,2024-11-11,2450,,3,4,3
2400,2024-11-11,1664,,5,5,1
3661,2024-11-11,2431,,5,5,1
1070,2024-11-11,3339,,5,5,5
1278,2024-11-11,1068,,5,5,1
4463,2024-11-11,1768,,5,5,1
3006,2024-11-11,748,,4,4,1
4275,2024-11-11,528,,4,4,1
2517,2024-11-11,2904,,5,5,1
1033,2024-11-11,2200,,4,4,1
3581,2024-11-11,744,,5,5,1
4672,2024-11-11,2104,,3,3,3
4186,2024-11-11,216,,5,5,1
392,2024-11-11,1196,,5,5,1
1320,2024-11-11,3,,5,5,1
2957,2024-11-11,1093,,5,5,1
3818,2024-11-11,2199,,4,4,1
804,2024-11-11,1472,,5,5,1
466,2024-11-11,1448,,3,4,3
3307,2024-11-11,160,,4,4,1
2473,2024-11-11,45,,4,5,1
505,2024-11-11,1325,,3,3,3
4620,2024-11-11,1547,,5,5,1
3166,2024-11-11,3426,,4,4,2
571,2024-11-11,2379,,4,4,1
1913,2024-11-11,2593,,5,5,1
2815,2024-11-11,941,,1,1,5
3731,2024-11-11,3584,,5,5,1
2162,2024-11-11,1172,,5,5,1
4219,2024-11-11,2841,,4,4,2
2295,2024-11-11,3153,,5,5,1
2922,2024-11-11,754,,5,5,1
2303,2024-11-11,1686,,5,5,1
1678,2024-11-11,487,,5,5,1
2633,2024-11-11,1373,,4,3,1
2292,2024-11-11,2721,,4,3,1
4576,2024-11-11,2056,,4,3,1
3932,2024-11-11,2951,,5,5,1
1987,2024-11-11,2718,,5,5,1
1893,2024-11-11,756,,3,4,3
3634,2024-11-11,237,,5,5,1
3686,2024-11-11,896,,3,5,3
4485,2024-11-11,1854,,4,3,1
2546,2024-11-11,2221,,3,4,3
3588,2024-11-11,2204,,5,5,1
3379,2024-11-11,3586,,5,5,1
2404,2024-11-11,1287,,5,5,1
443,2024-11-11,1803,,5,5,1
3798,2024-11-11,682,,5,5,1
613,2024-11-11,571,,5,5,1
4521,2024-11-11,76,,5,5,1
3697,2024-11-11,1626,,5,5,1
2856,2024-11-11,1034,,5,5,1
2760,2024-11-11,1538,,3,3,3
1003,2024-11-11,2182,,5,5,1
2686,2024-11-11,2451,,5,5,1
1989,2024-11-11,663,,5,5,1
1812,2024-11-11,738,,5,5,1
1313,2024-11-11,2417,,4,3,1
1985,2024-11-11,1552,,5,5,1
1130,2024-11-11,609,,3,4,3
2363,2024-11-11,3585,,5,5,1
1436,2024-11-11,56,,5,5,1
2604,2024-11-11,1292,,5,5,1
3087,2024-11-11,3667,,3,3,3
3496,2024-11-11,666,,4,3,1
4326,2024-11-11,3694,,5,5,1
862,2024-11-11,3667,,4,3,1
3970,2024-11-11,2145,,3,3,3
207,2024-11-11,3658,,3,5,1
2288,2024-11-11,280,,5,5,1
2816,2024-11-11,738,,5,5,1
559,2024-11-11,65,,3,3,3
3784,2024-11-11,3033,,4,3,1
2329,2024-11-11,790,,5,5,1
1159,2024-11-11,3505,,4,4,1
1980,2024-11-11,2536,,5,5,1
1662,2024-11-11,395,,5,5,1
1492,2024-11-11,3512,,4,5,1
453,2024-11-11,1388,,5,5,1
1599,2024-11-11,3280,,5,5,1
3844,2024-11-11,3658,,5,5,1
1291,2024-11-11,1786,,4,3,1
715,2024-11-11,2568,,5,5,1
3819,2024-11-11,1582,,3,3,3
3363,2024-11-11,3135,,3,4,1
1275,2024-11-11,3520,,5,5,1
975,2024-11-11,2989,,5,5,1
1577,2024-11-11,2744,,4,3,1
2671,2024-11-11,2289,,3,3,3
537,2024-11-11,2961,,4,3,1
2175,2024-11-11,1519,,5,5,1
1376,2024-11-11,961,,3,3,3
2043,2024-11-11,1606,,3,3,3
4098,2024-11-11,1648,,5,5,1
1591,2024-11-11,1614,,5,5,1
3332,2024-11-11,1906,,4,3,1
1120,2024-11-11,3074,,4,3,1
4609,2024-11-11,1309,,5,5,1
4610,2024-11-11,1200,,5,5,1
1316,2024-11-11,2611,,4,4,1
2953,2024-11-11,680,,5,5,1
4062,2024-11-11,3114,,4,3,1
3836,2024-11-11,3247,,3,1,1
886,2024-11-11,2316,,3,4,3
876,2024-11-11,2035,,5,5,1
2973,2024-11-11,3607,,4,4,1
3518,2024-11-11,478,,4,3,1
567,2024-11-11,3024,,5,5,1
933,2024-11-11,2169,,3,3,1
1125,2024-11-11,3266,,4,3,1
4193,2024-11-11,1216,,4,3,1
2810,2024-11-11,2381,,3,4,3
1445,2024-11-11,1958,,5,5,1
720,2024-11-11,3210,,5,5,1
1898,2024-11-11,2958,,5,5,1
949,2024-11-11,869,,4,3,1
114,2024-11-11,1767,,3,3,3
2870,2024-11-11,2412,,5,5,1
361,2024-11-11,3760,,4,4,1
1686,2024-11-11,2756,,3,4,3
3916,2024-11-11,2749,,2,2,4
4607,2024-11-11,2859,,3,3,3
2805,2024-11-11,1900,,5,5,1
2375,2024-11-11,1134,,5,5,1
786,2024-11-11,2251,,3,3,3
1963,2024-11-11,3774,,3,4,1
1883,2024-11-11,2191,,5,5,1
3936,2024-11-11,925,,5,5,1
469,2024-11-11,1101,,5,5,1
4470,2024-11-11,2095,,4,3,1
3110,2024-11-11,3194,,3,4,3
4616,2024-11-11,2911,,5,5,1
414,2024-11-11,2043,,4,3,1
3056,2024-11-11,3574,,4,5,1
2586,2024-11-11,2944,,3,4,3
1309,2024-11-11,830,,5,5,1
1341,2024-11-11,3694,,4,3,1
3803,2024-11-11,869,,5,5,1
3129,2024-11-11,2816,,5,5,1
2912,2024-11-11,755,,4,3,1
4436,2024-11-11,1423,,3,5,1
4079,2024-11-11,787,,5,5,1
4074,2024-11-11,2565,,5,5,1
4647,2024-11-11,3785,,3,3,3
1260,2024-11-11,958,,4,3,1
4253,2024-11-11,1787,,4,3,1
3920,2024-11-11,327,,5,5,1
2536,2024-11-11,1531,,5,5,1
2377,2024-11-11,1622,,5,5,1
3787,2024-11-11,3385,,3,3,3
3083,2024-11-11,1015,3236,3,3,3
2541,2024-11-11,3433,,2,2,4
930,2024-11-11,2742,,4,3,1
2465,2024-11-11,3180,,4,3,1
711,2024-11-11,489,,3,4,3
3338,2024-11-11,874,,4,3,1
1535,2024-11-11,3365,,3,5,1
4508,2024-11-11,3355,,5,5,1
342,2024-11-11,158,,5,5,1
2050,2024-11-11,651,,5,5,1
2134,2024-11-11,1096,,5,5,1
777,2024-11-11,655,,5,5,1
2903,2024-11-11,3314,,3,3,3
122,2024-11-11,567,,4,3,1
4619,2024-11-11,3727,,3,3,3
2593,2024-11-11,568,,5,5,1
2006,2024-11-11,631,,5,5,1
1217,2024-11-11,630,,5,5,1
3710,2024-11-11,3640,,3,3,3
1064,2024-11-11,1255,,4,3,1
3119,2024-11-11,1687,,4,3,1
2992,2024-11-11,1674,,5,5,1
3462,2024-11-11,553,,4,4,1
2008,2024-11-11,2444,,4,3,1
1338,2024-11-11,1892,,5,5,1
4305,2024-11-11,3332,,4,3,1
253,2024-11-11,3229,,3,3,3
3483,2024-11-11,3686,,5,5,1
2525,2024-11-11,337,,5,5,1
1181,2024-11-11,317,,5,5,1
1432,2024-11-11,376,,4,3,1
624,2024-11-11,3799,,4,3,1
1080,2024-11-11,1806,,5,5,1
2552,2024-11-11,1366,,5,5,1
1180,2024-11-11,3326,,4,4,1
4120,2024-11-11,2597,,4,3,1
3116,2024-11-11,2155,,3,4,3
2808,2024-11-11,1698,,5,5,1
2364,2024-11-11,2927,,4,3,1
1589,2024-11-11,3727,,5,5,1
607,2024-11-11,598,,4,3,1
999,2024-11-11,976,,5,5,1
4333,2024-11-11,3199,,4,3,1
2023,2024-11-11,2786,,5,5,1
1102,2024-11-11,703,,3,3,3
2806,2024-11-11,1560,,5,5,1
2830,2024-11-11,1930,,5,5,1
3940,2024-11-11,2543,,5,5,1
2682,2024-11-11,2048,,5,5,1
1928,2024-11-11,2114,,4,3,1
721,2024-11-11,574,,5,5,1
390,2024-11-11,3053,,5,5,1
26,2024-11-11,1578,,4,4,1
2769,2024-11-11,2183,,4,3,1
71,2024-11-11,1130,,5,5,1
2807,2024-11-11,1986,,5,5,1
1212,2024-11-11,1420,,4,3,1
1642,2024-11-11,2162,,4,4,1
783,2024-11-11,1847,,3,3,3
3062,2024-11-11,1792,,5,5,1
1134,2024-11-11,1318,,4,3,1
287,2024-11-11,2668,,4,5,1
3157,2024-11-11,466,,5,5,1
1775,2024-11-11,2572,,3,3,3
2868,2024-11-11,3283,,5,5,1
3433,2024-11-11,2837,,4,3,1
3612,2024-11-11,1708,,5,5,1
1297,2024-11-11,2582,,4,4,1
718,2024-11-11,3353,,5,5,1
2414,2024-11-11,1718,,5,5,1
293,2024-11-11,557,,5,5,1
3610,2024-11-11,1627,,4,3,1
105,2024-11-11,3438,,5,5,1
1135,2024-11-11,1977,,5,5,1
3054,2024-11-11,3330,,4,5,1
3396,2024-11-11,2262,,4,4,1
2786,2024-11-11,2092,573,1,1,5
1168,2024-11-11,3078,3078,4,4,1
2424,2024-11-11,1591,,5,5,1
1470,2024-11-11,3072,,3,4,3
1085,2024-11-11,3341,1308,5,4,4
142,2024-11-11,3208,,4,4,3
3946,2024-11-11,1830,3798,3,3,3
1098,2024-11-11,1940,,3,3,4
4097,2024-11-11,2918,,4,4,3
4094,2024-11-11,2478,2301,4,4,1
4322,2024-11-11,1875,,3,1,1
2464,2024-11-11,3370,1055,5,5,5
4127,2024-11-11,3466,257,5,5,1
2748,2024-11-11,3370,2753,1,1,5
3114,2024-11-11,3370,1465,5,5,1
2516,2024-11-12,1584,,5,5,1
3593,2024-11-12,1191,,4,3,1
4441,2024-11-12,624,,5,5,1
1360,2024-11-12,590,,5,5,1
1899,2024-11-12,2632,,3,4,3
2948,2024-11-12,290,,5,5,1
2081,2024-11-12,262,,5,5,1
2294,2024-11-12,1486,,5,5,1
2669,2024-11-12,1161,,5,5,1
2742,2024-11-12,450,,3,3,3
3692,2024-11-12,2937,,4,3,1
2037,2024-11-12,1529,,4,3,1
111,2024-11-12,450,,5,5,1
4447,2024-11-12,1933,,5,5,1
3625,2024-11-12,450,,5,5,1
1402,2024-11-12,3142,,5,5,1
1737,2024-11-12,503,,5,5,1
973,2024-11-12,1864,,5,5,1
2895,2024-11-12,450,,4,3,1
1880,2024-11-12,1647,,4,3,1
1850,2024-11-12,1670,,5,5,1
714,2024-11-12,2015,,5,5,1
3579,2024-11-12,2778,,5,5,1
1601,2024-11-12,2882,,5,5,1
3246,2024-11-12,1240,,4,3,1
2293,2024-11-12,441,,3,3,3
1564,2024-11-12,2368,,5,5,1
4617,2024-11-12,2693,,5,5,1
1148,2024-11-12,3473,,5,5,1
548,2024-11-12,137,,5,5,1
3347,2024-11-12,1857,,5,5,1
3713,2024-11-12,495,,5,5,1
1695,2024-11-12,1976,,5,5,1
970,2024-11-12,1857,,3,4,3
1879,2024-11-12,3066,,5,5,1
2066,2024-11-12,2653,,3,3,1
29,2024-11-12,2130,,5,5,5
2388,2024-11-12,2891,,3,3,1
1305,2024-11-12,3430,,5,5,1
3862,2024-11-12,2376,,3,4,3
1056,2024-11-12,1552,,4,3,1
4596,2024-11-12,647,,3,3,1
332,2024-11-12,734,,5,5,1
1166,2024-11-12,2571,,3,3,1
4374,2024-11-12,314,,5,5,1
199,2024-11-12,346,,3,4,3
3785,2024-11-12,2955,,4,3,1
352,2024-11-12,2064,,4,3,1
101,2024-11-12,2971,,5,5,1
3776,2024-11-12,550,,5,5,1
401,2024-11-12,2326,,5,5,1
1508,2024-11-12,3376,,5,5,1
1859,2024-11-12,3570,,5,5,1
519,2024-11-12,2263,,3,3,3
2622,2024-11-12,3361,,4,3,1
3069,2024-11-12,1831,,2,2,4
379,2024-11-12,813,,4,3,1
4167,2024-11-12,3399,,3,4,3
3201,2024-11-12,2469,,5,5,1
4376,2024-11-12,343,,5,5,1
2341,2024-11-12,3488,,1,1,1
4415,2024-11-12,2913,,3,3,3
3158,2024-11-12,708,,5,5,1
2759,2024-11-12,1066,,5,5,1
1041,2024-11-12,1410,,3,3,3
4439,2024-11-12,3399,,5,5,1
475,2024-11-12,3801,,5,5,1
2696,2024-11-12,1673,,3,3,3
4671,2024-11-12,2644,,5,5,1
1027,2024-11-12,1353,,3,3,3
4506,2024-11-12,881,,5,5,1
4437,2024-11-12,901,,5,5,1
1440,2024-11-12,119,,4,3,1
1914,2024-11-12,3009,,5,5,1
3430,2024-11-12,3356,,1,1,1
1032,2024-11-12,2605,,4,3,1
470,2024-11-12,1384,,5,5,1
2978,2024-11-12,2206,,5,5,1
437,2024-11-12,2646,,5,5,1
4587,2024-11-12,656,,5,5,1
1647,2024-11-12,2775,,3,3,3
2537,2024-11-12,2935,,5,5,1
238,2024-11-12,114,,3,3,3
3190,2024-11-12,913,,3,3,1
338,2024-11-12,2662,,5,5,1
1363,2024-11-12,2394,,3,3,3
2365,2024-11-12,2146,,3,4,3
2439,2024-11-12,1261,,5,5,1
3626,2024-11-12,1744,,5,5,1
1028,2024-11-12,732,,3,3,3
2220,2024-11-12,2826,,4,3,1
249,2024-11-12,686,,5,5,1
2483,2024-11-12,15,,5,5,1
2607,2024-11-12,1835,,3,4,3
3263,2024-11-12,35,,3,4,3
3519,2024-11-12,995,,3,3,3
3559,2024-11-12,391,,3,4,3
4653,2024-11-12,1819,,3,4,3
4302,2024-11-12,1865,,4,3,1
2420,2024-11-12,1543,,4,3,1
460,2024-11-12,217,,3,3,3
2313,2024-11-12,763,,5,5,1
4240,2024-11-12,217,,4,3,1
1965,2024-11-12,862,,4,5,1
2181,2024-11-12,2129,,5,5,1
1243,2024-11-12,816,,5,5,1
1702,2024-11-12,3663,,5,5,1
4281,2024-11-12,3225,,5,5,1
2505,2024-11-12,1046,,4,4,3
2511,2024-11-12,2260,,5,5,1
1001,2024-11-12,1869,,4,3,1
1596,2024-11-12,2806,,4,4,1
140,2024-11-12,381,,5,5,1
189,2024-11-12,3103,,4,3,1
88,2024-11-12,1316,,4,3,1
1221,2024-11-12,2792,,4,3,1
2946,2024-11-12,3328,,3,4,3
509,2024-11-12,803,,5,5,1
1550,2024-11-12,620,,4,3,1
4304,2024-11-12,1745,,4,3,1
4523,2024-11-12,3400,,5,5,1
3374,2024-11-12,2203,,5,5,1
2907,2024-11-12,234,,3,3,3
1667,2024-11-12,2676,,4,3,1
1842,2024-11-12,1145,,3,3,3
3185,2024-11-12,739,,3,3,3
4636,2024-11-12,2225,,5,5,1
3821,2024-11-12,800,,4,3,1
910,2024-11-12,522,,5,5,1
636,2024-11-12,858,,4,3,1
415,2024-11-12,1559,,5,5,1
290,2024-11-12,1506,,5,5,1
1814,2024-11-12,1650,,5,5,1
3757,2024-11-12,2479,,5,5,1
1992,2024-11-12,1506,,5,5,1
709,2024-11-12,1352,,4,3,1
4407,2024-11-12,612,,3,3,1
4552,2024-11-12,1296,,4,3,1
3285,2024-11-12,3262,,5,5,1
291,2024-11-12,2429,,5,5,1
601,2024-11-12,843,,4,3,1
615,2024-11-12,1057,,4,4,1
2501,2024-11-12,2392,,3,3,3
3813,2024-11-12,3747,,5,5,1
1600,2024-11-12,599,,4,3,1
3053,2024-11-12,681,,4,3,1
4633,2024-11-12,3331,,5,5,1
3464,2024-11-12,2231,,3,3,3
3812,2024-11-12,2464,,5,5,1
2887,2024-11-12,757,,4,3,1
198,2024-11-12,1359,,5,5,1
2619,2024-11-12,1909,,5,5,1
2935,2024-11-12,3590,,5,5,1
2474,2024-11-12,2168,,4,4,1
1997,2024-11-12,3287,,3,3,3
3824,2024-11-12,3248,,5,5,1
91,2024-11-12,944,,3,3,3
3975,2024-11-12,1613,,4,3,1
650,2024-11-12,3714,,4,4,1
200,2024-11-12,2912,,5,5,1
759,2024-11-12,827,,5,5,1
670,2024-11-12,3662,,5,5,1
989,2024-11-12,166,,4,3,1
2163,2024-11-12,2625,,5,5,1
495,2024-11-12,1195,,5,5,1
279,2024-11-12,3190,,5,5,1
164,2024-11-12,80,,5,5,1
919,2024-11-12,311,,4,4,1
4592,2024-11-12,3018,,3,4,1
2461,2024-11-12,2125,,4,4,1
3291,2024-11-12,3233,,3,3,3
2706,2024-11-12,1648,,3,4,1
2449,2024-11-12,3429,,4,3,1
276,2024-11-12,297,,5,5,1
4618,2024-11-12,1461,,5,5,1
2600,2024-11-12,1839,,4,3,1
4453,2024-11-12,655,,3,4,1
2468,2024-11-12,1515,,3,2,3
4225,2024-11-12,792,,5,5,1
2788,2024-11-12,3229,,3,4,1
3543,2024-11-12,2887,,4,3,1
731,2024-11-12,2401,,5,5,1
3810,2024-11-12,3427,,3,2,3
3343,2024-11-12,1351,,3,3,3
563,2024-11-12,3266,,3,2,3
1458,2024-11-12,83,,5,5,1
39,2024-11-12,3763,,5,5,1
1996,2024-11-12,1567,,5,5,1
3541,2024-11-12,690,,5,5,1
1157,2024-11-12,3346,,3,2,3
1930,2024-11-12,3410,,4,3,1
1845,2024-11-12,1335,1073,3,4,1
2562,2024-11-12,1571,,3,4,3
4123,2024-11-12,3182,,5,5,1
195,2024-11-12,2610,,4,4,1
3963,2024-11-12,3779,,5,5,1
637,2024-11-12,3521,,3,2,3
1948,2024-11-12,675,,4,4,1
480,2024-11-12,3265,,4,3,1
2390,2024-11-12,1848,,5,5,1
2250,2024-11-12,2600,,5,5,1
4581,2024-11-12,1836,,3,2,3
4235,2024-11-12,1623,,5,5,1
2061,2024-11-12,975,,1,1,1
3350,2024-11-12,3634,,3,3,1
593,2024-11-12,1331,,5,5,1
1158,2024-11-12,431,,5,5,1
452,2024-11-12,2107,,4,3,1
3402,2024-11-12,1806,,3,2,3
4590,2024-11-12,2641,,4,3,1
56,2024-11-12,3093,,3,4,1
1222,2024-11-12,84,,4,4,1
3293,2024-11-12,3208,,3,2,3
3724,2024-11-12,900,,5,5,1
2591,2024-11-12,2015,,5,5,1
1464,2024-11-12,3434,,3,3,3
1191,2024-11-12,988,,1,3,4
2896,2024-11-12,874,,5,5,1
3779,2024-11-12,1514,,5,5,1
1795,2024-11-12,1939,,3,3,3
672,2024-11-12,373,,5,5,1
269,2024-11-12,2239,,5,5,1
1644,2024-11-12,3776,,4,4,1
4202,2024-11-12,2522,,5,5,1
4226,2024-11-12,3699,,5,5,1
1867,2024-11-12,1889,,3,4,3
2267,2024-11-12,130,,4,3,1
4020,2024-11-12,626,,3,3,3
3055,2024-11-12,687,,3,2,3
4489,2024-11-12,1557,,3,3,3
4628,2024-11-12,1081,,5,5,1
1475,2024-11-12,3600,,3,4,3
4009,2024-11-12,1987,,3,3,3
677,2024-11-12,3086,,4,3,1
336,2024-11-12,3681,,4,4,1
2950,2024-11-12,2720,,5,5,1
3409,2024-11-12,177,,5,5,1
1421,2024-11-12,3459,,5,5,1
4424,2024-11-12,2612,,3,3,1
3476,2024-11-12,3788,,5,5,1
14,2024-11-12,2949,,5,5,1
10,2024-11-12,266,,5,5,1
708,2024-11-12,283,,5,5,1
513,2024-11-12,3644,,3,3,3
1869,2024-11-12,819,,5,5,1
635,2024-11-12,521,,3,4,1
1050,2024-11-12,2795,,3,4,1
3349,2024-11-12,2580,,3,4,1
4683,2024-11-12,1862,,4,3,1
3333,2024-11-12,689,1308,3,3,3
3495,2024-11-12,1518,,3,3,1
3511,2024-11-12,3651,,5,5,1
3254,2024-11-12,3227,,5,5,1
2947,2024-11-12,3790,,3,2,3
4479,2024-11-12,3295,,5,5,1
1489,2024-11-12,644,,3,2,3
4405,2024-11-12,2431,,4,4,1
3018,2024-11-12,1810,,3,4,3
2108,2024-11-12,2611,,5,5,1
2304,2024-11-12,2115,,3,3,1
3667,2024-11-12,3087,,3,3,1
1461,2024-11-12,1751,,4,3,1
402,2024-11-12,2393,,5,5,1
3097,2024-11-12,1354,,4,3,1
4455,2024-11-12,2474,,4,4,1
1099,2024-11-12,3505,,3,2,3
2217,2024-11-12,2665,,5,5,1
4211,2024-11-12,2295,,5,5,1
275,2024-11-12,2119,,5,5,1
283,2024-11-12,338,,4,3,1
1424,2024-11-12,3145,,4,3,1
2016,2024-11-12,433,,2,1,1
539,2024-11-12,1072,,4,3,1
1213,2024-11-12,1970,,4,4,3
321,2024-11-12,1766,,5,4,3
2003,2024-11-12,3259,1308,3,3,1
3284,2024-11-12,1826,335,4,4,1
1699,2024-11-12,1302,,3,4,3
1924,2024-11-12,475,3297,1,1,1
3150,2024-11-12,3244,,5,5,1
1066,2024-11-12,1623,,1,1,5
948,2024-11-12,3321,1964,5,5,1
3373,2024-11-12,299,3329,3,3,4
4410,2024-11-12,1551,,4,4,1
1288,2024-11-12,866,1637,5,5,5
1387,2024-11-12,2671,3179,4,5,2
1144,2024-11-12,1269,335,5,5,1
2869,2024-11-12,3701,,3,3,3
95,2024-11-12,1054,,5,5,1
1218,2024-11-13,2476,,5,5,1
2885,2024-11-13,2481,,4,5,1
4088,2024-11-13,2458,,5,5,1
2399,2024-11-13,1896,,5,5,1
1164,2024-11-13,2252,,5,5,1
3155,2024-11-13,2256,,5,5,1
2665,2024-11-13,903,,5,5,1
3100,2024-11-13,1432,,4,5,1
1290,2024-11-13,1998,,4,3,1
2138,2024-11-13,1783,,5,5,1
508,2024-11-13,2629,,4,5,1
939,2024-11-13,138,,5,5,1
734,2024-11-13,3739,,4,5,1
2481,2024-11-13,3465,,4,5,1
3204,2024-11-13,1535,,5,5,1
1495,2024-11-13,3430,,4,5,1
2638,2024-11-13,691,,5,5,1
3159,2024-11-13,2629,,5,5,1
1648,2024-11-13,3322,,5,5,1
733,2024-11-13,2523,,5,5,1
411,2024-11-13,2448,,4,3,1
737,2024-11-13,534,,5,5,1
2754,2024-11-13,1639,,5,5,1
3089,2024-11-13,2704,,5,5,1
4457,2024-11-13,2623,,5,5,1
3098,2024-11-13,10,,5,5,1
4122,2024-11-13,1354,,4,5,1
1300,2024-11-13,1026,,4,5,1
1494,2024-11-13,12,,5,5,1
1400,2024-11-13,171,,4,5,1
270,2024-11-13,2505,,5,5,1
2236,2024-11-13,3162,,5,5,1
476,2024-11-13,3623,,5,5,1
1045,2024-11-13,1598,,5,5,1
1192,2024-11-13,1396,,4,5,1
1397,2024-11-13,2762,,5,5,1
3405,2024-11-13,3088,,5,5,1
2578,2024-11-13,2418,,4,5,1
2142,2024-11-13,3029,,5,5,1
805,2024-11-13,2843,,5,5,1
1071,2024-11-13,907,,5,5,1
3426,2024-11-13,1896,,5,5,1
1465,2024-11-13,3778,,5,5,1
